N,bandwidth,r,r_frac_rayleigh,rayleigh_distance,gain_loss_conventional_db,gain_loss_nearfield_db,gain_loss_squint_db
128,10000000.0,431.72790670375,5.0,86.34558134075,0.001992812528496553,7.730886793033708e-05,0.0019155133969888242
128,10000000.0,863.4558134075,10.0,86.34558134075,0.0005561734469340404,7.730889912288237e-05,0.0004788669815588947
128,10000000.0,1726.911626815,20.0,86.34558134075,0.00019702433362840568,7.730890689040184e-05,0.0001197160351529145
128,100000000.0,1.726911626815,0.02,86.34558134075,13.851393775238847,0.007481551998534236,13.852115948039101
128,100000000.0,4.3172790670375,0.05,86.34558134075,9.514248402285688,0.007686650693554377,9.51362209173906
128,100000000.0,8.634558134075,0.1,86.34558134075,5.13223172466887,0.007717523065027695,5.128763612312017
128,100000000.0,17.26911626815,0.2,86.34558134075,1.2278478113504139,0.007725304904075476,1.2208143783566503
128,100000000.0,43.172790670375,0.5,86.34558134075,0.19978007259972735,0.007727488415697467,0.1921520108171496
128,100000000.0,86.34558134075,1.0,86.34558134075,0.055627577643799435,0.007727800510363064,0.04792426846397622
128,100000000.0,172.6911626815,2.0,86.34558134075,0.019695739651021504,0.0077278785404347955,0.011973961448697206
128,100000000.0,431.72790670375,5.0,86.34558134075,0.009642440876048658,0.007727900389201209,0.0019155155370300984
128,100000000.0,863.4558134075,10.0,86.34558134075,0.008206527300753566,0.007727903510657894,0.0004788675168192638
128,100000000.0,1726.911626815,20.0,86.34558134075,0.007847559530206683,0.007727904290669988,0.00011971616898244848
128,400000000.0,1.726911626815,0.02,86.34558134075,13.839356415452835,0.11893314500076531,13.850668497033707
128,400000000.0,4.3172790670375,0.05,86.34558134075,9.523357597727129,0.12224997744005041,9.513795894715285
128,400000000.0,8.634558134075,0.1,86.34558134075,5.182536622346483,0.12274932311981282,5.12863100976875
128,400000000.0,17.26911626815,0.2,86.34558134075,1.332406191585822,0.12287519394654317,1.2208249508253435
128,400000000.0,43.172790670375,0.5,86.34558134075,0.31344035985386687,0.12291051237090642,0.1921550271944285
128,400000000.0,86.34558134075,1.0,86.34558134075,0.17044023430495517,0.12291556052807047,0.04792506553025619
128,400000000.0,172.6911626815,2.0,86.34558134075,0.13479125165898337,0.12291682267153096,0.011974163361680149
128,400000000.0,431.72790670375,5.0,86.34558134075,0.1248167827672595,0.12291717607927932,0.0019155479612445532
128,400000000.0,863.4558134075,10.0,86.34558134075,0.12339211745408951,0.12291722656631474,0.0004788756271118059
128,400000000.0,1726.911626815,20.0,86.34558134075,0.12303596123704452,0.12291723918888832,0.00011971819681174252
128,1000000000.0,1.726911626815,0.02,86.34558134075,13.77950733587298,0.7153065424248807,13.842614872351984
128,1000000000.0,4.3172790670375,0.05,86.34558134075,9.560943582974007,0.7372252349197825,9.514766827440205
128,1000000000.0,8.634558134075,0.1,86.34558134075,5.413023316558232,0.7405290253671193,5.127888618577163
128,1000000000.0,17.26911626815,0.2,86.34558134075,1.8841709705808825,0.7413619791068904,1.220884156329331
128,1000000000.0,43.172790670375,0.5,86.34558134075,0.9224420463222314,0.7415957114996513,0.19217191888447935
128,1000000000.0,86.34558134075,1.0,86.34558134075,0.7867655000203998,0.741629119917568,0.047929529099659286
128,1000000000.0,172.6911626815,2.0,86.34558134075,0.7529168384705918,0.7416374727289219,0.011975294074415398
128,1000000000.0,431.72790670375,5.0,86.34558134075,0.7434442978915455,0.7416398115667722,0.0019157295367760604
128,1000000000.0,863.4558134075,10.0,86.34558134075,0.7420912596889748,0.7416401456890915,0.0004789210445972221
128,1000000000.0,1726.911626815,20.0,86.34558134075,0.741753007245105,0.741640229218779,0.00011972955264458571
128,2000000000.0,1.726911626815,0.02,86.34558134075,13.635375475372724,2.427690630962182,13.814562027961056
128,2000000000.0,4.3172790670375,0.05,86.34558134075,9.604066404391254,2.5275796299196793,9.518201713231303
128,2000000000.0,8.634558134075,0.1,86.34558134075,5.745370513464777,2.542743103036414,5.125239755042453
128,2000000000.0,17.26911626815,0.2,86.34558134075,3.3815538094392354,2.5465705448064297,1.221095600120841
128,2000000000.0,43.172790670375,0.5,86.34558134075,2.681928436347851,2.547644870024876,0.1922322460302184
128,2000000000.0,86.34558134075,1.0,86.34558134075,2.5813876197385497,2.547798439575325,0.047945470398231646
128,2000000000.0,172.6911626815,2.0,86.34558134075,2.556235216425428,2.547836835657111,0.011979332332756533
128,2000000000.0,431.72790670375,5.0,86.34558134075,2.549191375737252,2.5478475868246644,0.0019163780205871909
128,2000000000.0,863.4558134075,10.0,86.34558134075,2.5481850716518144,2.5478491227156237,0.0004790832498222293
128,2000000000.0,1726.911626815,20.0,86.34558134075,2.5479334940305116,2.547849506689601,0.00011977010921666124
128,4000000000.0,1.726911626815,0.02,86.34558134075,13.432378475264583,4.9782307719810355,13.712766908235336
128,4000000000.0,4.3172790670375,0.05,86.34558134075,9.527238464786032,5.288799078179604,9.531430876865834
128,4000000000.0,8.634558134075,0.1,86.34558134075,6.163132484124459,5.33638852789783,5.114683753047311
128,4000000000.0,17.26911626815,0.2,86.34558134075,5.496692659986389,5.348417060864868,1.2219413059520554
128,4000000000.0,43.172790670375,0.5,86.34558134075,5.372056538835372,5.351794513483753,0.19247354963497038
128,4000000000.0,86.34558134075,1.0,86.34558134075,5.3572096854663895,5.352277345238351,0.04800923526857333
128,4000000000.0,172.6911626815,2.0,86.34558134075,5.353622728932468,5.3523980664064075,0.011995485345753818
128,4000000000.0,431.72790670375,5.0,86.34558134075,5.3526274367999385,5.35243186928141,0.0019189719555333168
128,4000000000.0,863.4558134075,10.0,86.34558134075,5.352485576649848,5.352436698297911,0.0004797320708429495
128,4000000000.0,1726.911626815,20.0,86.34558134075,5.352450124305803,5.352437905563393,0.00011993233554071242
256,10000000.0,6.962144493374999,0.02,348.10722466874995,14.258956014733506,0.0003067213152025288,14.25903950901062
256,10000000.0,17.4053612334375,0.05,348.10722466874995,9.571613855925495,0.0003088376010923694,9.57159014958352
256,10000000.0,34.810722466875,0.1,348.10722466874995,5.04642798319328,0.00030914386631543194,5.046285413832444
256,10000000.0,69.62144493375,0.2,348.10722466874995,1.2018608931976056,0.0003092205878941063,1.2015788970515124
256,10000000.0,174.05361233437498,0.5,348.10722466874995,0.18948487446801607,0.0003092420810821068,0.18917954528415826
256,10000000.0,348.10722466874995,1.0,348.10722466874995,0.04749328242467154,0.0003092451519281894,0.04718500110101182
256,10000000.0,696.2144493374999,2.0,348.10722466874995,0.012098391539822114,0.00030924591966429826,0.0117893856904416
256,10000000.0,1740.5361233437498,5.0,348.10722466874995,0.002195201985919368,0.00030924613458408574,0.001885994223006274
256,10000000.0,3481.0722466874995,10.0,348.10722466874995,0.0007807241465527692,0.0003092461653950472,0.0004714875726598286
256,10000000.0,6962.144493374999,20.0,348.10722466874995,0.00042711498187887435,0.00030924617300979903,0.00011787120666012509
256,100000000.0,6.962144493374999,0.02,348.10722466874995,14.250524994055551,0.030623545707004932,14.258849979572634
256,100000000.0,17.4053612334375,0.05,348.10722466874995,9.573936453207942,0.03083578521035966,9.571599167694474
256,100000000.0,34.810722466875,0.1,348.10722466874995,5.0604288499273835,0.030866500467317988,5.046277098999759
256,100000000.0,69.62144493375,0.2,348.10722466874995,1.2297167114702166,0.030874194866580648,1.2015795947160977
256,100000000.0,174.05361233437498,0.5,348.10722466874995,0.21966256386439761,0.03087635041711077,0.18917974153099398
256,100000000.0,348.10722466874995,1.0,348.10722466874995,0.077964772843365,0.030876658392918845,0.04718505291276127
256,100000000.0,696.2144493374999,2.0,348.10722466874995,0.04264198851306421,0.030876735388516017,0.011789398812662038
256,100000000.0,1740.5361233437498,5.0,348.10722466874995,0.032758893936032284,0.0308767569468032,0.001885996330063641
256,100000000.0,3481.0722466874995,10.0,348.10722466874995,0.031347283433718245,0.030876760027605185,0.0004714880996876089
256,100000000.0,6962.144493374999,20.0,348.10722466874995,0.03099439097166872,0.030876760797976594,0.00011787133823614376
256,400000000.0,6.962144493374999,0.02,348.10722466874995,14.128667482095674,0.477875121838734,14.255981782648803
256,400000000.0,17.4053612334375,0.05,348.10722466874995,9.601890086250933,0.48141653486250996,9.57173573988253
256,400000000.0,34.810722466875,0.1,348.10722466874995,5.248090066507477,0.4819291467293175,5.046151121580675
256,400000000.0,69.62144493375,0.2,348.10722466874995,1.6363982411247346,0.4820575637249629,1.2015901653813246
256,400000000.0,174.05361233437498,0.5,348.10722466874995,0.6644456350145604,0.48209353943774114,0.18918271496714673
256,400000000.0,348.10722466874995,1.0,348.10722466874995,0.5276007322847429,0.4820986795022583,0.04718583793687471
256,400000000.0,696.2144493374999,2.0,348.10722466874995,0.4934700877434566,0.4820999645453621,0.011789597635387838
256,400000000.0,1740.5361233437498,5.0,348.10722466874995,0.48391930241640146,0.4821003243583768,0.0018860282562376532
256,400000000.0,3481.0722466874995,10.0,348.10722466874995,0.482555111641899,0.4821003757613004,0.00047149608524182446
256,400000000.0,6962.144493374999,20.0,348.10722466874995,0.48221407204096267,0.48210038861051246,0.00011787333510644186
256,1000000000.0,6.962144493374999,0.02,348.10722466874995,13.632707469246412,2.516907255951179,14.240039203462707
256,1000000000.0,17.4053612334375,0.05,348.10722466874995,9.634567078799456,2.542892261034962,9.572498261091436
256,1000000000.0,34.810722466875,0.1,348.10722466874995,5.696121995114776,2.5466609019130666,5.045445817626479
256,1000000000.0,69.62144493375,0.2,348.10722466874995,3.3687693206742715,2.547605294884569,1.2016493607809573
256,1000000000.0,174.05361233437498,0.5,348.10722466874995,2.6799927340113867,2.547869885259531,0.1891993661870856
256,1000000000.0,348.10722466874995,1.0,348.10722466874995,2.5809589883221347,2.547907689613104,0.0471902340705066
256,1000000000.0,696.2144493374999,2.0,348.10722466874995,2.556181199435747,2.5479171409260863,0.011790711042495655
256,1000000000.0,1740.5361233437498,5.0,348.10722466874995,2.549242091349524,2.547919787311344,0.0018862070431362853
256,1000000000.0,3481.0722466874995,10.0,348.10722466874995,2.5482507433235786,2.547920165367902,0.0004715408049028667
256,1000000000.0,6962.144493374999,20.0,348.10722466874995,2.5480029044762627,2.5479202598658652,0.00011788451625321563
256,2000000000.0,6.962144493374999,0.02,348.10722466874995,13.289824619075432,5.255277665401332,14.184717534347058
256,2000000000.0,17.4053612334375,0.05,348.10722466874995,9.504481698992466,5.336757734262839,9.57518994675004
256,2000000000.0,34.810722466875,0.1,348.10722466874995,6.138939683786676,5.348600422100585,5.0429292223245
256,2000000000.0,69.62144493375,0.2,348.10722466874995,5.494925611611138,5.3515690904676285,1.2018607684013665
256,2000000000.0,174.05361233437498,0.5,348.10722466874995,5.3721831209693915,5.352400891702745,0.18925883452072545
256,2000000000.0,348.10722466874995,1.0,348.10722466874995,5.357344522866006,5.35251974096079,0.047205934527970554
256,2000000000.0,696.2144493374999,2.0,348.10722466874995,5.353748016526434,5.352549454078128,0.011794687495693547
256,2000000000.0,1740.5361233437498,5.0,348.10722466874995,5.352749200862536,5.3525577738115935,0.0018868455670431573
256,2000000000.0,3481.0722466874995,10.0,348.10722466874995,5.352606806849916,5.352558962344,0.00047170051763030627
256,2000000000.0,6962.144493374999,20.0,348.10722466874995,5.352571219823107,5.352559259462405,0.00011792444968596055
256,4000000000.0,6.962144493374999,0.02,348.10722466874995,13.374898832699095,8.107064124227358,13.98659819487765
256,4000000000.0,17.4053612334375,0.05,348.10722466874995,9.14916060842219,8.219586669690482,9.585464286606356
256,4000000000.0,34.810722466875,0.1,348.10722466874995,8.343603105639424,8.235600782011698,5.0328993985672295
256,4000000000.0,69.62144493375,0.2,348.10722466874995,8.259429341820608,8.239601594174918,1.2027063282425858
256,4000000000.0,174.05361233437498,0.5,348.10722466874995,8.243615039920835,8.240721622950563,0.189496703021915
256,4000000000.0,348.10722466874995,1.0,348.10722466874995,8.241595506777234,8.240881619930407,0.04726873604328667
256,4000000000.0,696.2144493374999,2.0,348.10722466874995,8.24109950408507,8.24092161890139,0.011810593288052227
256,4000000000.0,1740.5361233437498,5.0,348.10722466874995,8.240961254006251,8.240932818593395,0.0018893996625376779
256,4000000000.0,3481.0722466874995,10.0,348.10722466874995,8.240941526466884,8.240934418549516,0.0004723393686587472
256,4000000000.0,6962.144493374999,20.0,348.10722466874995,8.240936595428828,8.240934818507537,0.0001180841827209001
512,10000000.0,27.957895151935,0.02,1397.89475759675,14.327471950839364,0.0012344099771688921,14.32785295625678
512,10000000.0,69.8947378798375,0.05,1397.89475759675,9.603676634361246,0.0012365348531301673,9.603593776200762
512,10000000.0,139.789475759675,0.1,1397.89475759675,5.005940725172819,0.0012368393845296666,5.005362939233116
512,10000000.0,279.57895151935,0.2,1397.89475759675,1.1931941784324358,0.0012369155556575385,1.1920652892838706
512,10000000.0,698.947378798375,0.5,1397.89475759675,0.18892820748847844,0.00123693688634784,0.187706804767019
512,10000000.0,1397.89475759675,1.0,1397.89475759675,0.048051720002151854,0.0012369399336899778,0.04681860667924935
512,10000000.0,2795.7895151935,2.0,1397.89475759675,0.012933886635090926,0.0012369406954758633,0.011697899084854807
512,10000000.0,6989.47378798375,5.0,1397.89475759675,0.003108149946121272,0.0012369409089971804,0.0018713613838065738
512,10000000.0,13978.9475759675,10.0,1397.89475759675,0.0017047324027260726,0.0012369409393735219,0.0004678295444470491
512,10000000.0,27957.895151935,20.0,1397.89475759675,0.0013538881377380403,0.0012369409474426443,0.00011695671021546284
512,100000000.0,27.957895151935,0.02,1397.89475759675,14.289888839878202,0.12266813854180013,14.327642551057007
512,100000000.0,69.8947378798375,0.05,1397.89475759675,9.61136260340609,0.12288308161879946,9.60360150691746
512,100000000.0,139.789475759675,0.1,1397.89475759675,5.061465384917511,0.12291388700999908,5.005354836421862
512,100000000.0,279.57895151935,0.2,1397.89475759675,1.3039536196714385,0.12292159224340084,1.1920659867705297
512,100000000.0,698.947378798375,0.5,1397.89475759675,0.30904188495135215,0.12292374998738304,0.1877069996055719
512,100000000.0,1397.89475759675,1.0,1397.89475759675,0.16935125373093995,0.12292405824571827,0.046818658096284715
512,100000000.0,2795.7895151935,2.0,1397.89475759675,0.13452453632060288,0.12292413531074063,0.011697912105645475
512,100000000.0,6989.47378798375,5.0,1397.89475759675,0.12477993441449385,0.12292415688822929,0.0018713634746387613
512,100000000.0,13978.9475759675,10.0,1397.89475759675,0.12338809411461732,0.1229241599691718,0.0004678300677996529
512,100000000.0,27957.895151935,20.0,1397.89475759675,0.1230401436324535,0.12292416073746627,0.00011695684027755588
512,400000000.0,27.957895151935,0.02,1397.89475759675,13.810699846666841,1.7577031041465598,14.324458552261559
512,400000000.0,69.8947378798375,0.05,1397.89475759675,9.647234743304388,1.7616713059640428,9.603718574389667
512,400000000.0,139.789475759675,0.1,1397.89475759675,5.56837011889633,1.762240187163743,5.005232071267168
512,400000000.0,279.57895151935,0.2,1397.89475759675,2.7302455975413595,1.762382485606554,1.1920765547438945
512,400000000.0,698.947378798375,0.5,1397.89475759675,1.917044557584986,1.7624223347750487,0.18770995170852978
512,400000000.0,1397.89475759675,1.0,1397.89475759675,1.8010691481753422,1.7624280277120818,0.046819437141610215
512,400000000.0,2795.7895151935,2.0,1397.89475759675,1.7720887755655637,1.7624294509568776,0.011698109394523752
512,400000000.0,6989.47378798375,5.0,1397.89475759675,1.763975297998249,1.762429849468716,0.0018713951536267867
512,400000000.0,13978.9475759675,10.0,1397.89475759675,1.7628162669705816,1.7624299063929674,0.00046783799158471763
512,400000000.0,27957.895151935,20.0,1397.89475759675,1.762526510646958,1.7624299206013763,0.00011695882158059109
512,1000000000.0,27.957895151935,0.02,1397.89475759675,13.236418208505082,5.328130469567853,14.306764588375461
512,1000000000.0,69.8947378798375,0.05,1397.89475759675,9.483769872737717,5.348661471208864,9.604371913064952
512,1000000000.0,139.789475759675,0.1,1397.89475759675,6.129084534766033,5.351607055837717,5.004544749642143
512,1000000000.0,279.57895151935,0.2,1397.89475759675,5.4938580145985805,5.352343944784595,1.1921357350670805
512,1000000000.0,698.947378798375,0.5,1397.89475759675,5.372135311888321,5.3525503090269275,0.18772648346554485
512,1000000000.0,1397.89475759675,1.0,1397.89475759675,5.357359175552649,5.3525797908966934,0.04682379979607365
512,1000000000.0,2795.7895151935,2.0,1397.89475759675,5.353774623401346,5.352587161416308,0.011699214210642347
512,1000000000.0,6989.47378798375,5.0,1397.89475759675,5.352778887326441,5.352589225147165,0.001871572556173303
512,1000000000.0,13978.9475759675,10.0,1397.89475759675,5.35263692364445,5.352589519955874,0.0004678823643741032
512,1000000000.0,27957.895151935,20.0,1397.89475759675,5.352601443816159,5.3525895936354875,0.00011696991632637682
512,2000000000.0,27.957895151935,0.02,1397.89475759675,13.36809100234461,8.207877171659879,14.24541718582985
512,2000000000.0,69.8947378798375,0.05,1397.89475759675,9.116388593854335,8.23569465126971,9.606674271930446
512,2000000000.0,139.789475759675,0.1,1397.89475759675,8.343537698541853,8.2396643465975,5.002092289009939
512,2000000000.0,279.57895151935,0.2,1397.89475759675,8.26000103669558,8.240656599913551,1.192347088807296
512,2000000000.0,698.947378798375,0.5,1397.89475759675,8.243769611729762,8.240934418559277,0.18778552514798996
512,2000000000.0,1397.89475759675,1.0,1397.89475759675,8.241674052592854,8.240974106502941,0.046839380685773715
512,2000000000.0,2795.7895151935,2.0,1397.89475759675,8.24115846621586,8.2409840284743,0.011703159983566875
512,2000000000.0,6989.47378798375,5.0,1397.89475759675,8.241014692119034,8.240986806612927,0.001872206135894105
512,2000000000.0,13978.9475759675,10.0,1397.89475759675,8.240994173975402,8.24098720347476,0.0004680408400823125
512,2000000000.0,27957.895151935,20.0,1397.89475759675,8.240989045166494,8.240987302596348,0.00011700954033957792
512,4000000000.0,27.957895151935,0.02,1397.89475759675,13.380577096280488,11.137490539287374,14.026353266974175
512,4000000000.0,69.8947378798375,0.05,1397.89475759675,11.228371647177163,11.169040971349219,9.615401035659367
512,4000000000.0,139.789475759675,0.1,1397.89475759675,11.183130357375147,11.173530471040378,4.992317636615512
512,4000000000.0,279.57895151935,0.2,1397.89475759675,11.17683753383882,11.174652157070232,1.1931924325546999
512,4000000000.0,698.947378798375,0.5,1397.89475759675,11.175307204514713,11.174966179810399,0.18802168711697642
512,4000000000.0,1397.89475759675,1.0,1397.89475759675,11.175095994258719,11.175011038448734,0.046901703933704214
512,4000000000.0,2795.7895151935,2.0,1397.89475759675,11.175043473289419,11.175022253033013,0.011718943053673485
512,4000000000.0,6989.47378798375,5.0,1397.89475759675,11.17502878750445,11.175025393098965,0.0018747404549364387
512,4000000000.0,13978.9475759675,10.0,1397.89475759675,11.175026690264232,11.175025841692944,0.00046867474235688937
512,4000000000.0,27957.895151935,20.0,1397.89475759675,11.175026165843962,11.175025953702873,0.00011716803592204525
1024,10000000.0,112.050536170815,0.02,5602.52680854075,14.321933492159516,0.0049443227966696115,14.323472120499734
1024,10000000.0,280.1263404270375,0.05,5602.52680854075,9.620519673013707,0.0049464463284040455,9.62022185492742
1024,10000000.0,560.252680854075,0.1,5602.52680854075,4.987310723908332,0.004946749933207552,4.984985921428041
1024,10000000.0,1120.50536170815,0.2,5602.52680854075,1.1918504089726083,0.004946825844027055,1.18733413420873
1024,10000000.0,2801.263404270375,0.5,5602.52680854075,0.19185867261085543,0.004946847099590253,0.18697376214535874
1024,10000000.0,5602.52680854075,1.0,5602.52680854075,0.051567801185639854,0.004946850135662243,0.04663620895857712
1024,10000000.0,11205.0536170815,2.0,5602.52680854075,0.0165954039504213,0.00494685089496078,0.011652353592453113
1024,10000000.0,28012.63404270375,5.0,5602.52680854075,0.006810320168831636,0.004946851108600304,0.0018640765239138764
1024,10000000.0,56025.2680854075,10.0,5602.52680854075,0.005412707707108197,0.004946851138434416,0.0004660084123855933
1024,10000000.0,112050.536170815,20.0,5602.52680854075,0.005063314620891733,0.004946851144575006,0.00011650143585930984
1024,100000000.0,112.050536170815,0.02,5602.52680854075,14.174633202441793,0.48184244915728136,14.323259988293984
1024,100000000.0,280.1263404270375,0.05,5602.52680854075,9.642370965422165,0.48206450007382806,9.620228930030358
1024,100000000.0,560.252680854075,0.1,5602.52680854075,5.191586873502077,0.4820962474595717,4.98497792298613
1024,100000000.0,1120.50536170815,0.2,5602.52680854075,1.622771492398697,0.4821041853152974,1.1873348315780399
1024,100000000.0,2801.263404270375,0.5,5602.52680854075,0.6623287342267169,0.48210640798821397,0.18697395628286775
1024,100000000.0,5602.52680854075,1.0,5602.52680854075,0.5270785183607407,0.4821067255146217,0.046636260176160196
1024,100000000.0,11205.0536170815,2.0,5602.52680854075,0.4933445003069364,0.4821068048987875,0.011652366561797215
1024,100000000.0,28012.63404270375,5.0,5602.52680854075,0.4839046228991973,0.48210682713074926,0.001864078606479192
1024,100000000.0,56025.2680854075,10.0,5602.52680854075,0.48255627084374964,0.4821068303172533,0.0004660089323472408
1024,100000000.0,112050.536170815,20.0,5602.52680854075,0.4822191907206394,0.4821068311128724,0.00011650156532354953
1024,400000000.0,112.050536170815,0.02,5602.52680854075,13.190029527061096,4.510321893435096,14.320049866736401
1024,400000000.0,280.1263404270375,0.05,5602.52680854075,9.59665135368149,4.514355924513528,9.62033606460194
1024,400000000.0,560.252680854075,0.1,5602.52680854075,5.795232073895301,4.514932868458857,4.984856739086368
1024,400000000.0,1120.50536170815,0.2,5602.52680854075,4.811618547533677,4.515077130006356,1.1873453977686337
1024,400000000.0,2801.263404270375,0.5,5602.52680854075,4.561212561753622,4.5151175250725935,0.18697689775517698
1024,400000000.0,5602.52680854075,1.0,5602.52680854075,4.526595931103656,4.515123295864779,0.04663703624452843
1024,400000000.0,11205.0536170815,2.0,5602.52680854075,4.517989673576047,4.515124738564251,0.01165256308694853
1024,400000000.0,28012.63404270375,5.0,5602.52680854075,4.5155833873428906,4.515125142495733,0.0018641101621856779
1024,400000000.0,56025.2680854075,10.0,5602.52680854075,4.5152397562666104,4.515125200228633,0.000466016825847424
1024,400000000.0,112050.536170815,20.0,5602.52680854075,4.515153853266953,4.5151252145811,0.00011650353943117393
1024,1000000000.0,112.050536170815,0.02,5602.52680854075,13.3582785958747,8.23276200430957,14.302211127656182
1024,1000000000.0,280.1263404270375,0.05,5602.52680854075,9.10550282208374,8.23968259755776,9.620933801835518
1024,1000000000.0,560.252680854075,0.1,5602.52680854075,8.343256582469191,8.240670983767492,4.9841782693982815
1024,1000000000.0,1120.50536170815,0.2,5602.52680854075,8.26010166239046,8.240918069693464,1.1874045681097951
1024,1000000000.0,2801.263404270375,0.5,5602.52680854075,8.243802416559129,8.240987252997419,0.18699336997014976
1024,1000000000.0,5602.52680854075,1.0,5602.52680854075,8.241692260178025,8.240997136279962,0.04664138221925798
1024,1000000000.0,11205.0536170815,2.0,5602.52680854075,8.241172850700098,8.240999607119898,0.011653663624007311
1024,1000000000.0,28012.63404270375,5.0,5602.52680854075,8.24102799383847,8.241000298891457,0.001864286874820405
1024,1000000000.0,56025.2680854075,10.0,5602.52680854075,8.241007320685531,8.241000397808934,0.0004660610261759945
1024,1000000000.0,112050.536170815,20.0,5602.52680854075,8.24100215291299,8.241000422247625,0.00011651459091183878
1024,2000000000.0,112.050536170815,0.02,5602.52680854075,13.417248843042962,11.165734286323827,14.240366906515309
1024,2000000000.0,280.1263404270375,0.05,5602.52680854075,11.229690002919629,11.173563169027288,9.623037901565977
1024,2000000000.0,560.252680854075,0.1,5602.52680854075,11.183957167658372,11.174680486785938,4.981757380107082
1024,2000000000.0,1120.50536170815,0.2,5602.52680854075,11.177078588508538,11.174959773532347,1.1876158861847905
1024,2000000000.0,2801.263404270375,0.5,5602.52680854075,11.175368862886499,11.175037970762041,0.18705219901483786
1024,2000000000.0,5602.52680854075,1.0,5602.52680854075,11.175131581860674,11.17504914166425,0.046656903538129825
1024,2000000000.0,11205.0536170815,2.0,5602.52680854075,11.175072526847888,11.175051934407406,0.0116575941123656
1024,2000000000.0,28012.63404270375,5.0,5602.52680854075,11.175056010336403,11.175052716335912,0.0018649179915868177
1024,2000000000.0,56025.2680854075,10.0,5602.52680854075,11.175053651611204,11.175052828138043,0.00046621888509032114
1024,2000000000.0,112050.536170815,20.0,5602.52680854075,11.17505306170649,11.17505285584155,0.00011655406018771855
1024,4000000000.0,112.050536170815,0.02,5602.52680854075,14.224755215213538,14.139319578937915,14.019593103237188
1024,4000000000.0,280.1263404270375,0.05,5602.52680854075,14.152474309967218,14.147642699534819,9.630976681729717
1024,4000000000.0,560.252680854075,0.1,5602.52680854075,14.149927704961582,14.148830203174736,4.9721083486999715
1024,4000000000.0,1120.50536170815,0.2,5602.52680854075,14.149395300704066,14.14912702009186,1.1884610870022658
1024,4000000000.0,2801.263404270375,0.5,5602.52680854075,14.14925278459106,14.149210124598051,0.18728751046475628
1024,4000000000.0,5602.52680854075,1.0,5602.52680854075,14.149232652138025,14.14922199652805,0.04671898850375077
1024,4000000000.0,11205.0536170815,2.0,5602.52680854075,14.149227627821583,14.149224964506322,0.011673316042283175
1024,4000000000.0,28012.63404270375,5.0,5602.52680854075,14.149226221631888,14.149225795531182,0.001867442458370548
1024,4000000000.0,56025.2680854075,10.0,5602.52680854075,14.149226020899793,14.149225914368252,0.00046685032150501775
1024,4000000000.0,112050.536170815,20.0,5602.52680854075,14.14922597048071,14.14922594385301,0.00011671194067524195
