r_frac_rayleigh,r_true_m,r_estimated_m,relative_error_pct,stage5_gain_loss_conventional_db
0.1,8.634558134075,8.684320262743995,0.5763135518494691,5.182536622346483
1.0,86.34558134075,87.34369177304201,1.155948476799426,0.1704402343049551
10.0,863.4558134075,856.9347093020782,0.7552330998487662,0.1233921174540895
